,brand_name,key,appraisal_value,front_tag,status
1742,Selina Rap Tee,L8-hlt9ult,350,https://s3.amazonaws.com/com.images.legiteem8/c3651ab1-d797-439a-9ff5-b673a0a640f5-20240715183131%40blurHash%3DSmJGfT1xSXRuVi1tfjlNfQ%3D%3D.jpeg,1
1743,Empire,L8-ut2qm0k,100,https://s3.amazonaws.com/com.images.legiteem8/a17da3f8-91c6-47a3-bcdf-897c052521dc-2024071655338%40blurHash%3DSkVFV1hHdGtfTHhhMDBJQg%3D%3D.jpeg,1
1744,Giant by Tee Jays,L8-94agrpg,850,https://s3.amazonaws.com/com.images.legiteem8/d486500f-54fc-4640-9ead-3692f60615ec-20240721185513%40blurHash%3DSk5IVSV2JUxeK2F5fldzOg%3D%3D.jpeg,1
1745,Rage Against The Machine ,L8-4socogu,45,https://s3.amazonaws.com/com.images.legiteem8/65b2e4f4-8dc4-4e06-8b12-b351698252e0-20240719235750%40blurHash%3DSk9BVGZ2Umt%2BcVdCXzNXQg%3D%3D.jpeg,1
1746,2Pac Biggie Stop The Violence,L8-tvcc1vj,500,https://s3.amazonaws.com/com.images.legiteem8/1a6ac8ef-56df-4acb-b0df-8ab24e325dce-20240722214417.jpeg,1
1747,Bay Club,L8-tlv3h4u,500,https://s3.amazonaws.com/com.images.legiteem8/f9b0ff97-477c-4230-b23e-ea992579f6cd-2024072211205%40blurHash%3DSkRDJG8ufkEwI0VOMDBJVg%3D%3D.jpeg,1
1748,WWF,L8-pfhjdu0,200,https://s3.amazonaws.com/com.images.legiteem8/a4944aff-2983-4d6b-9947-f979d0ea23ba-2024072223419%40blurHash%3DSkhHUmgkMH4ubT17flZSaw%3D%3D.jpeg,1
1749,All Sport Events,L8-q9shp3f,100,https://s3.amazonaws.com/com.images.legiteem8/fe767ce8-2af0-4df2-b9f7-3849060073c3-20240728142247%40blurHash%3DSlJFZkFdalt%2BcGpbLjdhfA%3D%3D.jpeg,1
1750,2Pac above the rim promo,L8-7uv7dfj,650,https://s3.amazonaws.com/com.images.legiteem8/2e0de78f-ad9f-489b-a63b-5d7e138cffb6-20240719231749%40blurHash%3DSlNGPUJqfXNBRjldOVpTZw%3D%3D.jpeg,1
1751,Fruit of the Loom Best,L8-dt1no10,500,https://s3.amazonaws.com/com.images.legiteem8/1bcdff47-732a-439b-a83f-0a6e4acce707-20240725194030%40blurHash%3DSkVIVjkqOF4wMD93MDBSJQ%3D%3D.jpeg,1
1752,Vintage Tupac,L8-5a304i1,400,https://s3.amazonaws.com/com.images.legiteem8/8b9a5ec2-abe2-4998-89a9-04e14caf438b-2024072913956%40blurHash%3DSlNDWlYzamJ9bWpGfT1vMQ%3D%3D.jpeg,1
1753,Vintage Tupac Raptee Bootleg,L8-vqunivp,400,https://s3.amazonaws.com/com.images.legiteem8/350f190d-9b40-4b8b-8f86-5981d65c859f-20240729132016%40blurHash%3DSlNFX3B0JTByRFg5fT1zLA%3D%3D.jpeg,1
1754,Cut Off,L8-j2nr4o3,300,https://s3.amazonaws.com/com.images.legiteem8/5c6ee1a7-1b69-41e2-abf4-7f3fcc6688e3-2024072923519%40blurHash%3DSi5JRUxlaV5%2BVWpFb2ZheQ%3D%3D.jpeg,1
1755,Spring Ford,L8-ji9l18s,1000,https://s3.amazonaws.com/com.images.legiteem8/c7608fb1-713b-484a-bb22-642d45e9a86e-20240730195940%40blurHash%3DSkhLbkZ%2BSUJfTT9iRCQ5Rg%3D%3D.jpeg,1
1756,Spring Ford,L8-gaek5w1,1000,https://s3.amazonaws.com/com.images.legiteem8/da10dd77-1f3b-4efa-9051-cea873d89ceb-20240730153118.jpeg,1
1757,Brockum,L8-t3md730,300,https://s3.amazonaws.com/com.images.legiteem8/cd604ee1-8b43-44f9-8ee8-3b278a5ec444-20240731182437%40blurHash%3DSkJHdXRFNG0wMH5xMDBEKg%3D%3D.jpeg,1
1758,Mermaid Dreams by Warren and Wyland,L8-d3r3kp2,120,https://s3.amazonaws.com/com.images.legiteem8/7a1b58b5-96ce-4c38-a2be-de1a31478861-2024062201545%40blurHash%3DSkhMfUVFeHV%2BcGpdb2Vheg%3D%3D.jpeg,1
1759,Fruit of the Loom,L8-vvfv7lu,1500,https://s3.amazonaws.com/com.images.legiteem8/512e897b-2647-46f7-ae27-9ab39806e62d-20240801235359%40blurHash%3DSkRKNz9kMDAteS43X0stOg%3D%3D.jpeg,1
1760,Wild Oats,L8-hccqlrn,200,https://s3.amazonaws.com/com.images.legiteem8/c1ea8e04-6eeb-4d3e-b308-f018657107ad-20240803103149%40blurHash%3DSjBJT1JuKncwMDAwMDB9Ww%3D%3D.jpeg,1
1761,Queen sheer heart attack,L8-wsetr6p,100,https://s3.amazonaws.com/com.images.legiteem8/031090a1-8042-41e7-b432-5158007bf3cd-2024080514109%40blurHash%3DSjNBMCxmP1p%2BcDlaJTFFMQ%3D%3D.jpeg,1
1762,Tennessee River Gold,L8-nt0oua4,500,https://s3.amazonaws.com/com.images.legiteem8/3cba60f1-100c-4d18-9e89-d40b5f085a18-2024072818144%40blurHash%3DSjc5YUtreHQwME17fnB4YQ%3D%3D.jpeg,1
1763,GEM,L8-0npoasj,1100,https://s3.amazonaws.com/com.images.legiteem8/7228a39d-f3cb-411d-9d46-8dfcba1bea5c-202408045202%40blurHash%3DSlRFeGU5LVR%2BOXhaPV5zLg%3D%3D.jpeg,1
1764,Hef-T by Tee Jays,L8-889hnnf,500,https://s3.amazonaws.com/com.images.legiteem8/f8f8ffb7-68dd-41ac-8ea1-6b452bfbfcd3-2024080654445.jpeg,1
1765,Hanes,L8-9e9opn6,300,https://s3.amazonaws.com/com.images.legiteem8/9acc399d-7aee-4a12-8eb3-bfcd60a7e5ef-20240807102642%40blurHash%3DSjA4WElHTUotQVZAMDB%2BcA%3D%3D.jpeg,1
1766,Brockum Collection (The),L8-6k0hakr,75,https://s3.amazonaws.com/com.images.legiteem8/52d4e467-a7fe-4ec7-b3c7-3dffd491f2bb-20240801225819%40blurHash%3DSk1COmQ1dDd%2BVWpbd3RXQg%3D%3D.jpeg,1
1767,Brockum,L8-t7o84bl,400,https://s3.amazonaws.com/com.images.legiteem8/31a175f4-cebd-407b-bbe9-54195f01c5cc-202408073941%40blurHash%3DSjhJZ29XX1cwMFAsMHJLWg%3D%3D.jpeg,1
1768,Giant,L8-b3vctf0,2000,https://s3.amazonaws.com/com.images.legiteem8/3bdd7f9e-9242-449e-b58b-c8fd757b2c9e-2024080793933.jpeg,1
1769,Brockum,L8-qw6ah3p,450,https://s3.amazonaws.com/com.images.legiteem8/32d58358-4e96-44c0-afc1-eb5b7fe2dbcf-2024080625952%40blurHash%3DSks4P2ppUmp9P1JqfldTTg%3D%3D.jpeg,1
1770,Giant,L8-qh9sa90,500,https://s3.amazonaws.com/com.images.legiteem8/be45f6f1-d1ef-48d6-a8d0-54fc1c686acd-20240808162359%40blurHash%3DSjdEdmNqME1%2BVi06MDB4dA%3D%3D.jpeg,1
1771,The Smiths Louder Than Bombs,L8-gkjnf79,200,https://s3.amazonaws.com/com.images.legiteem8/39ec3af0-7e9f-4456-8c19-77e0d59684c6-20240809133346%40blurHash%3DSjRKYXIsP2MwMH5TMDAwMg%3D%3D.jpeg,1
1772,Giant,L8-7richn5,320,https://s3.amazonaws.com/com.images.legiteem8/e102d876-088e-4b77-89e2-3772ebeaef19-20240809155830%40blurHash%3DSlpJcU0kNTdfTSR6flVmKg%3D%3D.jpeg,1
1773,Giant by Tultex,L8-kukh8a5,220,https://s3.amazonaws.com/com.images.legiteem8/3a503e96-a61c-4f92-bab5-b6d62aa9e781-202408114455%40blurHash%3DSmNFe2hFdDd%2BcXQ3XzJ0Ng%3D%3D.jpeg,1
1774,2Pac Rap Tee,L8-oujrc1d,300,https://s3.amazonaws.com/com.images.legiteem8/eb6bcd21-0919-4337-8140-057002c483c3-20240717201618%40blurHash%3DSjVEWyV4eGF%2BVlNpMDJJOw%3D%3D.jpeg,1
1775,Tupac Rap Shirt Memorial ,L8-etaf2jj,300,https://s3.amazonaws.com/com.images.legiteem8/4194e5fc-6364-4f3e-b91b-0b37585a56a7-20240717181724%40blurHash%3DSjVEW3pwakh%2BVlNpMDJJPQ%3D%3D.jpeg,1
1776,All Sport Events,L8-9ff5pk1,900,https://s3.amazonaws.com/com.images.legiteem8/6bf8ab6f-8156-4fe3-9424-616407340fa2-20240811140%40blurHash%3DSlBDWjZDeF5%2BQyVNdn1Sag%3D%3D.jpeg,1
1777,Liquid Blue,L8-74v6kga,120,https://s3.amazonaws.com/com.images.legiteem8/7433ceb4-ec69-4f8e-aaca-1411d5714042-2024080913111%40blurHash%3DSk1EdS1fOV95cXhCfm9WWw%3D%3D.jpeg,1
1778,Liquid Blue,L8-ruvf24l,45,https://s3.amazonaws.com/com.images.legiteem8/5e23deb0-25d4-4d61-9f2e-c8a5d7251aa3-20240808233639%40blurHash%3DSk1KQF16eHV%2BVmczTXlOSA%3D%3D.jpeg,1
1779,EPMD rap,L8-ia9kon3,500,https://s3.amazonaws.com/com.images.legiteem8/526b7b53-ec38-471f-8bc6-cbe430c4866a-202408108433%40blurHash%3DSl5JRV5Ub2Z%2BcW9lJUxqWw%3D%3D.jpeg,1
1780,All Sport Proweight,L8-v896k6i,300,https://s3.amazonaws.com/com.images.legiteem8/69e0529c-ddfe-4a24-a9d5-bb2e825edd5e-2024080918241%40blurHash%3DSjlLQkhAMDAwMD9eMDBEaQ%3D%3D.jpeg,1
1781,Center Cut,L8-d92ankg,800,https://s3.amazonaws.com/com.images.legiteem8/926dfb7d-f287-4af4-91b8-0fb1d3381db4-20240812163853%40blurHash%3DSllKdDt0UzF%2BcHM6V1ZzOg%3D%3D.jpeg,1
1782,Euro (Generic) ,L8-su2jvcl,400,https://s3.amazonaws.com/com.images.legiteem8/bbaca7e0-ad24-4a1b-89e0-e49a38271a16-20240812205331%40blurHash%3DSjJEK1BNMDAwMH5BSFhGeg%3D%3D.jpeg,1
1783,Stedman Super Hi-Cru,L8-mm6evkt,400,https://s3.amazonaws.com/com.images.legiteem8/d8a52d18-2dc3-4f4e-b166-fa41a9abf237-20240813172141%40blurHash%3DSkZBbVNQOUd%2BVjlhalhEKg%3D%3D.jpeg,1
1784,Gildan Heavy Weight,L8-fksdl79,750,https://s3.amazonaws.com/com.images.legiteem8/0656f6a9-9666-4196-9cf8-781c9c8c365b-2024081323150%40blurHash%3DSjBLQX5EMDAwRTBlMDAwMA%3D%3D.jpeg,1
1785,ricky martin livin la vida loca,L8-is26f56,200,https://s3.amazonaws.com/com.images.legiteem8/c51fc93d-ed01-4d8e-8be0-6d6f478010c2-2024081323721%40blurHash%3DSkpDUFJdfkE1Ujl2OF9pXw%3D%3D.jpeg,1
1786,Tultex,L8-dsk0ieo,180,https://s3.amazonaws.com/com.images.legiteem8/d820d1fa-23ff-456c-a868-1940594cfce4-20240731133554%40blurHash%3DSkdBZDFMLTtSOkQqfnAtOg%3D%3D.jpeg,1
1787,Bay Club,L8-6b8id2o,600,https://s3.amazonaws.com/com.images.legiteem8/05f1d1ea-ed02-4e61-9182-c9a7d55b0972-202408111844%40blurHash%3DSkdCZmU0fUBiXk53MExFMg%3D%3D.jpeg,1
1788,Hanes Beefy T,L8-ue3oous,350,https://s3.amazonaws.com/com.images.legiteem8/d5649c1e-3335-4ccf-acc4-54d37254b792-20240810203453%40blurHash%3DSjI4RTN3XixfM1JQMDBEJQ%3D%3D.jpeg,1
1789,Fruit of the Loom,L8-l8kp3v6,300,https://s3.amazonaws.com/com.images.legiteem8/0664a21d-7650-433a-ad4e-ecaaff460899-20240813205459%40blurHash%3DSlFHKnZXXipLaTl1flUlMg%3D%3D.jpeg,1
1790,Janet Jackson Any Time Any Place Rap tee,L8-kpfcb9q,350,https://s3.amazonaws.com/com.images.legiteem8/549b5fd7-2ed9-43b7-91e6-571723bd45b4-20240813171727%40blurHash%3DSkREUyVXczp%2BVldCMDFSKg%3D%3D.jpeg,1
1791,Giant by Tee Jays,L8-mm6rh43,500,https://s3.amazonaws.com/com.images.legiteem8/f66d942a-e2b3-4acb-b94f-ba864aaa9f72-20240814174026%40blurHash%3DSnZJaE5rbiN%2BVG9nJU1XQg%3D%3D.jpeg,1
1792,5050,L8-mt65icb,300,https://s3.amazonaws.com/com.images.legiteem8/afbd03db-a580-4046-bfa4-814e4b39e42a-2024081505825%40blurHash%3DSktFb2kzJTEwMXh0flUtbw%3D%3D.jpeg,1
1793,Fruit of the Loom,L8-bcg7mpm,60,https://s3.amazonaws.com/com.images.legiteem8/fcf55607-d9fa-4a69-bb40-b35e43f2dee6-2024081415352.jpeg,1
1794,Screen Stars,L8-t7v7kgc,275,https://s3.amazonaws.com/com.images.legiteem8/5d5fc3e5-b6f7-4706-9990-8fc126d22fa1-2024081413549%40blurHash%3DSkdFTTJreHV%2BWGtDNG5ORw%3D%3D.jpeg,1
1795,America's Favorites,L8-wl2sswe,750,https://s3.amazonaws.com/com.images.legiteem8/d67346eb-25eb-4737-bd0e-d9eb021fa76c-20230715212627%40blurHash%3DSk9GRmRBSUF5c0lBTnp4WQ%3D%3D.jpeg,1
1796,America's Favorites,L8-124doi1,150,https://s3.amazonaws.com/com.images.legiteem8/78968817-e29c-4807-a80b-4bf6428085d8-2023072617812%40blurHash%3DSk1GcipHSVV%2BVWtYRWxJVg%3D%3D.jpeg,1
1797,1996 Chicago Bulls Rap T Shirt ,L8-kv1t1r8,650,https://s3.amazonaws.com/com.images.legiteem8/471f76b6-dc7e-4320-9ed9-99bf634b112b-20240805221351%40blurHash%3DSkxGfkJUeFojV1dCfkFqWg%3D%3D.jpeg,1
1798,Giant,L8-jgwqr5c,125,https://s3.amazonaws.com/com.images.legiteem8/d1edf7a0-a6e0-4fc9-86b9-b7efc47a62f4-202408165328%40blurHash%3DSmhNN1AscnB4XnRSfnFXWA%3D%3D.jpeg,1
1799,Anvil,L8-qi3l482,700,https://s3.amazonaws.com/com.images.legiteem8/7f5d1809-adcd-4ef9-8d89-baa194fa90d3-2024081644015%40blurHash%3DSjlBXT8xdDd%2Bby1vJTElTA%3D%3D.jpeg,1
1800,ozzy no more tears,L8-4t1nh0h,200,https://s3.amazonaws.com/com.images.legiteem8/4b674f19-23e5-4e8f-8f1f-24e454c4a8d1-2024081522440%40blurHash%3DSkNKazRPRDZfTXRtNFR4VQ%3D%3D.jpeg,1
1801,Delta Pro Weight,L8-2rt8lv4,100,https://s3.amazonaws.com/com.images.legiteem8/7fc75be5-1d7b-46bd-96a1-4d9801888570-20240811183221%40blurHash%3DSlZGRkticnF%2BU1IlfT93XQ%3D%3D.jpeg,1
1802,Aaliyah Memorial Rap T-Shirt,L8-g7wm4fb,400,https://s3.amazonaws.com/com.images.legiteem8/119fe7e3-da12-4360-bfe5-5f0f17bf7305-20240815182855%40blurHash%3DSldEVTMqfkNvTnM6WGtXQw%3D%3D.jpeg,1
1803,master p i miss my homies,L8-5sjv6oc,600,https://s3.amazonaws.com/com.images.legiteem8/e255023d-191b-45b5-a40a-04f30b8b34d0-20240813231212%40blurHash%3DSk1EUzVnfUA1bTVSVnN4Rw%3D%3D.jpeg,1
1804,Screen Stars,L8-7stv8ua,300,https://s3.amazonaws.com/com.images.legiteem8/faddde8a-602f-45e7-9f49-39f49f6e24d0-20240816225943%40blurHash%3DSmhGaUdXdDd%2BcW9mP0hqWw%3D%3D.jpeg,1
1805,Screen Stars,L8-w9ebbq4,550,https://s3.amazonaws.com/com.images.legiteem8/4aadb5b0-d90e-4e0b-a0ec-368e18051352-202408179055%40blurHash%3DSkI2a1lWdDdfNHQ3dDZqWw%3D%3D.jpeg,1
1806,Oneita Power-T,L8-089ckwn,80,https://s3.amazonaws.com/com.images.legiteem8/2a549f99-d7de-4632-a316-cebc54a1f374-2024081585518%40blurHash%3DSjg5YTI1TXt%2BcU17RCVXQg%3D%3D.jpeg,1
1807,Polygram Merchandising,L8-2iqqm62,250,https://s3.amazonaws.com/com.images.legiteem8/e35ce6d5-b92f-4c27-8b32-1ffb40fe839f-20240818203548%40blurHash%3DSldCcHFhdDd%2BcW9mXzNvZg%3D%3D.jpeg,1
1808,Winterland,L8-2rgedud,800,https://s3.amazonaws.com/com.images.legiteem8/0c62a3f3-18bd-48ac-823d-d8351b29d70a-20240818131919%40blurHash%3DSkZDc1RATkh%2BVWZsSTlXQw%3D%3D.jpeg,1
1809,Delta,L8-gese5hl,35,https://s3.amazonaws.com/com.images.legiteem8/fa5923ae-54b9-41ab-a7f0-f25a0323ae54-2024081522856%40blurHash%3DSkhEZFJrJWYubSUxMDFJOw%3D%3D.jpeg,0
1810,no limit soldiers of fortune,L8-pfkefmf,600,https://s3.amazonaws.com/com.images.legiteem8/bd456c23-b101-496a-b38e-d06aee03f8d1-20240819222453%40blurHash%3DSk9GcjAzfkIwfjl1TWRzOQ%3D%3D.jpeg,1
1811,Selena Rap Tee “the queen of tejana”,L8-s2ltkd6,400,https://s3.amazonaws.com/com.images.legiteem8/ebc4ac58-df6c-4334-8b1b-5c5609aebd11-2024080813556%40blurHash%3DSlBHYWQtfXNYUzVSSVRKUg%3D%3D.jpeg,1
1812,Top Heavy,L8-49c5k8w,800,https://s3.amazonaws.com/com.images.legiteem8/f82bee9d-61fb-45f8-9383-f408fbdaad0e-2024081524132%40blurHash%3DSmVEY0AzVlt%2BMlI6P0RhZQ%3D%3D.jpeg,1
1813,In Utero 1994 European Tour Shirt,L8-b9bpkct,1500,https://s3.amazonaws.com/com.images.legiteem8/5c10dca5-ea08-45b3-926a-9277c6c77085-202408200433%40blurHash%3DSkJLVUR6PWEwMH5DMDBNeQ%3D%3D.jpeg,1
1814,Giant,L8-57brs6f,700,https://s3.amazonaws.com/com.images.legiteem8/0add4e2b-815a-4ab0-9647-88941af2e8be-2024082018951%40blurHash%3DSjNKYX1efnAwMD9IMDBEJQ%3D%3D.jpeg,1
1815,Gildan,L8-7njh7pq,100,https://s3.amazonaws.com/com.images.legiteem8/11dfd2ee-122a-40fd-b2a7-3ac3e737d6f3-20240820134437%40blurHash%3DSjhBSj0lfnA0b0lvMDA5Rw%3D%3D.jpeg,1
1816,Sof Tee by Tee Jays,L8-j08hu0u,500,https://s3.amazonaws.com/com.images.legiteem8/d93779ac-74ad-4ed4-a5bc-14b99dd6ece3-20240821211919.jpeg,1
1817,Delta,L8-rnv948t,800,https://s3.amazonaws.com/com.images.legiteem8/3814c5c5-7887-4a16-be55-72e011fae72e-20240812141554%40blurHash%3DSkdLMU81TkZ%2BcC06UlBvZg%3D%3D.jpeg,1
1818,Magic Johnson,L8-uc01o0s,200,https://s3.amazonaws.com/com.images.legiteem8/6fe7c0bc-a3b9-4404-9d78-3545501f8eeb-20230720232551%40blurHash%3DSjM5QEwtb2d%2BVyVMMDBhIw%3D%3D.jpeg,1
1819,Unique Classics/Miro,L8-km5oukc,1200,https://s3.amazonaws.com/com.images.legiteem8/2572c40e-0919-46c2-8115-97e400fcf109-202408229235%40blurHash%3DSjY5QEZzflctOjlGMDAwMA%3D%3D.jpeg,1
1820,Giant by Tultex,L8-jk5lsto,600,https://s3.amazonaws.com/com.images.legiteem8/85ffaf22-cf7e-4325-9ba6-cb157920515e-20240821183330%40blurHash%3DSkdKSD9pP3d4XXM7P0dXVQ%3D%3D.jpeg,1
1821,Stedman Super Hi-Cru,L8-roqjtml,50,https://s3.amazonaws.com/com.images.legiteem8/4652b02f-3ae8-437f-96dc-3eaff7a7f4e6-2024082112517%40blurHash%3DSjdJT2VBfnE1aVJqMGNmTw%3D%3D.jpeg,1
1822,Cut Off,L8-lufr3mi,650,https://s3.amazonaws.com/com.images.legiteem8/4c0baa9d-f02c-43ed-9ba2-2a157910af23-20240826203825%40blurHash%3DSmVHa1VxdDdLJFZAfkJiYg%3D%3D.jpeg,1
1823,Screen Stars,L8-cspi1m5,500,https://s3.amazonaws.com/com.images.legiteem8/1f0d8065-5d20-4158-a70b-6d9134ec65fe-20240826203728.jpeg,1
1824,Ice Cube Rap Tee,L8-3qo9jw7,1200,https://s3.amazonaws.com/com.images.legiteem8/c627ca81-b63d-45f0-966e-d4100077e1e2-2024082623143%40blurHash%3DSmZHKzJObiR%2BcGJjfldqRg%3D%3D.jpeg,1
1825,1987 Guns N Roses Shirt,L8-aklqmlc,200,https://s3.amazonaws.com/com.images.legiteem8/7ebc4386-2d2d-4e6e-a5d9-470e7996d685-20240827194753%40blurHash%3DSk9FTHBQfUAtbE5hRTFFMg%3D%3D.jpeg,1
1826,Cut Off,L8-cgdll9e,350,https://s3.amazonaws.com/com.images.legiteem8/118b35fc-f560-4e36-8828-3905a8ba2cd3-20240826203041%40blurHash%3DSkpFTU9PdDdeJW9mflZvZg%3D%3D.jpeg,1
1827,Giant by Tultex,L8-7m0ih62,200,https://s3.amazonaws.com/com.images.legiteem8/0500f3d6-648c-456f-855b-50b82975d3d6-2024082824633%40blurHash%3DSkNFQ0NDdFJ7ek50OlFTIw%3D%3D.jpeg,1
1828,All Sport Heavyweight,L8-p0j0vcq,200,https://s3.amazonaws.com/com.images.legiteem8/a8cea066-e8eb-48d8-ace0-1757dbfb5c3b-202408290431%40blurHash%3DSnBGWURVeHV%2BOXMsPV1vZQ%3D%3D.jpeg,1
1829,WWF,L8-t0tusf7,250,https://s3.amazonaws.com/com.images.legiteem8/e08daf25-7d32-40bb-a0f1-780f4bf99c2d-20240829154653%40blurHash%3DSklId2xnfkIwIzl1OmktVA%3D%3D.jpeg,1
1830,Jack the Ripper Pub T-shirt - Greenwich St. NY,L8-fnnunaj,65,https://s3.amazonaws.com/com.images.legiteem8/252de11d-33b5-4311-98bb-c8da8b4b3c92-2024082721642%40blurHash%3DSjI5UVg1flZfMyVMMDBzLg%3D%3D.jpeg,1
1831,Giant by Anvil,L8-sp4nleq,400,https://s3.amazonaws.com/com.images.legiteem8/4df1c4e4-4bdb-4aab-aee2-f0c8f4288f42-2024083115650%40blurHash%3DSjhJcjgzfnF4dSUyXzNSag%3D%3D.jpeg,1
1832,Euro (Generic) ,L8-p0hmknk,1000,https://s3.amazonaws.com/com.images.legiteem8/2ea1d527-63a5-4d5a-b3bf-fd2ffb4f66bf-2024082715101%40blurHash%3DSktDRzQ2b0wtLldBfkF4YQ%3D%3D.jpeg,1
1833,M&O Knits,L8-e92od53,150,https://s3.amazonaws.com/com.images.legiteem8/02660361-511a-49e5-9285-7c9d1d1f8806-20240829132039%40blurHash%3DSjZDNis3JUx%2BcGFmMDBWQA%3D%3D.jpeg,0
1834,OJ simpson ,L8-ogvqpbf,300,https://s3.amazonaws.com/com.images.legiteem8/b4000724-88de-46f9-9ed7-1aba4bcfb464-2024083005539%40blurHash%3DSk1DfmJ1fVtOR05HNC5XQg%3D%3D.jpeg,1
1835,M&O Knits,L8-0rs3s1m,250,https://s3.amazonaws.com/com.images.legiteem8/16dc8c8d-e175-4633-b23f-f1a773d5217f-2024090135920%40blurHash%3DSkVEdnZTLTtfNHQ4NFRXQg%3D%3D.jpeg,1
1836,hook ups,L8-m0qir8u,100,https://s3.amazonaws.com/com.images.legiteem8/bf47a54d-d00f-4b3d-99ae-4ec258490607-2024082818043%40blurHash%3DSjlIb0xGLjgwMH5xMDBJVA%3D%3D.jpeg,1
1837,Vintage Slayer Shirt,L8-lqqhrop,250,https://s3.amazonaws.com/com.images.legiteem8/a15b764c-4caa-4656-a144-e9055f6d7af1-2024083019152%40blurHash%3DSmRFe2F7Ump%2BcHQ3LW9heQ%3D%3D.jpeg,1
1838,Gildan Active Wear,L8-552du9u,650,https://s3.amazonaws.com/com.images.legiteem8/161ff9c8-59ff-476a-a58a-bdf36b822661-20240830135232%40blurHash%3DSlRGPXA9fkNvWUlvfkF4Wg%3D%3D.jpeg,1
1839,Brockum Worldwide,L8-6l0wl1a,250,https://s3.amazonaws.com/com.images.legiteem8/0cb5cf56-e8aa-4679-8a6f-d442699736bf-2024090221122%40blurHash%3DSllFLklUfXMtVHh1WG1JVg%3D%3D.jpeg,1
1840,Rapp Style,L8-ht92h7r,400,https://s3.amazonaws.com/com.images.legiteem8/282726f3-7853-4af6-81a8-079f09ebb20e-202409020236%40blurHash%3DSlNDczI4c1J%2BQS1VfT9zLg%3D%3D.jpeg,1
1841,Tennessee River,L8-niucs4q,40,https://s3.amazonaws.com/com.images.legiteem8/ef9ae275-429b-4cbc-95ed-ed7af02f3615-20240829233453%40blurHash%3DSjJHOE07fm0waU5mMDBKQQ%3D%3D.jpeg,1
1842,GEM,L8-knmoh5u,800,https://s3.amazonaws.com/com.images.legiteem8/9f086881-b37b-45dd-83fb-77284cdb72c0-20240903152555%40blurHash%3DSkdHYm57flcwMUVoUSwkTA%3D%3D.jpeg,1
1843,Ice Cube 1995 “What Can I Do”,L8-r48tquo,1200,https://s3.amazonaws.com/com.images.legiteem8/a0334b65-e113-4e92-8e27-0a93992cb06a-2024083044023%40blurHash%3DSlFFMnppTXx%2BVU18JHhNfA%3D%3D.jpeg,1
1844,Nirvana Sliver ,L8-6gctclt,250,https://s3.amazonaws.com/com.images.legiteem8/f3f96e70-ad63-483e-a9f2-15892cfa488e-2024082820810%40blurHash%3DSllGWVpJfUAlTEk9cEpJbw%3D%3D.jpeg,1
1845,Giant,L8-usktc9h,350,https://s3.amazonaws.com/com.images.legiteem8/ec35f738-34e3-4488-a301-1aa15f3ac6d8-20240903163555%40blurHash%3DSkhFOklfME1HZn5VS3F3Yw%3D%3D.jpeg,1
1846,Mendez Sportswear Gold,L8-4aarvdr,100,https://s3.amazonaws.com/com.images.legiteem8/17f6a155-a5ba-4d13-8e02-a461d4cc4595-2024082862550%40blurHash%3DSkpIMk1eeHR%2BcG9mSW9rQg%3D%3D.jpeg,1
1847,Screen Stars,L8-0nk4n8w,400,https://s3.amazonaws.com/com.images.legiteem8/dc1a0b6f-ebd3-4396-8a72-3891257d5b9f-20240904173935%40blurHash%3DSkJJTlU0fnAwMEVLclcjbQ%3D%3D.jpeg,1
1848,Fruit of the Loom Heavy,L8-dpbb70q,200,https://s3.amazonaws.com/com.images.legiteem8/3a392dda-6140-4278-99a1-a4d0a8539835-20240904235655%40blurHash%3DSkxJRXxpeGF%2BcHh1YkNvZw%3D%3D.jpeg,1
1849,Hanes Beefy T,L8-2r3tja9,1000,https://s3.amazonaws.com/com.images.legiteem8/7578e4b8-6811-4099-98c1-3d877c544bc6-2024090514715%40blurHash%3DSlJLMVhSNHB%2BViUxV0J4dA%3D%3D.jpeg,1
1850,Gildan,L8-eojgtw7,20,https://s3.amazonaws.com/com.images.legiteem8/ea58a168-9679-45f8-af11-cfc818398e23-20240714231459%40blurHash%3DSkFHdDQuJHp9dG5QMDBOSA%3D%3D.jpeg,1
1851,Fruit of the Loom USA,L8-1264vmp,1000,https://s3.amazonaws.com/com.images.legiteem8/b2ac0886-cbe8-403c-97f5-c6655e6896cb-2024090616722.jpeg,1
1852,pil,L8-tl7cr21,250,https://s3.amazonaws.com/com.images.legiteem8/58f850bf-be77-41e9-a527-68dd5b49145e-20240903162214%40blurHash%3DSkFOLGt9fnFNSEROV3RNeQ%3D%3D.jpeg,1
1853,All Sport,L8-2pj1hww,500,https://s3.amazonaws.com/com.images.legiteem8/6d01218f-253e-44ad-806e-c1a89556b2d0-20240904232451%40blurHash%3DSjA3XltGXzR%2BcW9mMDAwMA%3D%3D.jpeg,1
1854,Giant by Tultex,L8-nkkf2ds,500,https://s3.amazonaws.com/com.images.legiteem8/a27bd82c-8e8d-4991-ac9d-8a93a4fcb74f-20240905191510%40blurHash%3DSlJKdHxbeHQuQWFmTXd0Nw%3D%3D.jpeg,1
